,basYm,crno,fncoCd,fncoNm,spacsbClsfThqrAmt,spacsbClsfThqrCcnt,spacsbDcd,spacsbDcdNm
14,201912,1101110631154,0010620,메트라이프생명보험(주),10639552167000,153371,A,[일반계정]
15,201912,1101110624688,0010622,동양생명보험주식회사,15016569519000,514162,A,[일반계정]
16,201912,1101110709232,0010625,처브라이프생명보험주식회사,992985542000,14252,A,[일반계정]
17,201912,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,1079236824000,22305,A,[일반계정]
18,201912,1101112762668,0011320,푸본현대생명보험주식회사,3008650438000,1895495,A,[일반계정]
19,201912,1101113003699,0011388,KB생명보험주식회사,3427464068000,113107,A,[일반계정]
20,201912,1101112940751,0011434,라이나생명보험주식회사,16904710593000,786743,A,[일반계정]
21,201912,1101114390376,0012455,아이비케이연금보험 주식회사,1285681902000,40308,A,[일반계정]
22,201912,1101114809377,0013173,농협생명보험주식회사,19292026906000,1283079,A,[일반계정]
23,201912,1101115234250,0013436,교보라이프플래닛생명보험주식회사,1054252499000,53850,A,[일반계정]
27,201912,1101110003204,0010593,한화생명보험주식회사,29196722610000,960925,A1,[일반계정]_개인
28,201912,1101110007032,0010594,에이비엘생명보험주식회사,6557308281000,229945,A1,[일반계정]_개인
29,201912,1101110005953,0010595,삼성생명보험주식회사,45293772844000,1372692,A1,[일반계정]_개인
30,201912,1101110018443,0010596,흥국생명보험주식회사,7292398555000,347989,A1,[일반계정]_개인
31,201912,1101110014970,0010597,교보생명보험주식회사,21911825196000,574273,A1,[일반계정]_개인
32,201912,1101110667498,0010599,신한생명보험주식회사,12418127472000,649325,A1,[일반계정]_개인
33,201912,1801110078443,0010605,DGB생명보험주식회사,2827621757000,46542,A1,[일반계정]_개인
34,201912,2001110014608,0010607,케이디비생명보험주식회사,6605382537000,198844,A1,[일반계정]_개인
35,201912,1601110014483,0010608,미래에셋생명보험주식회사,7992759657000,129635,A1,[일반계정]_개인
36,201912,1101116429884,0010615,에이아이에이생명보험 주식회사,11396868618000,466644,A1,[일반계정]_개인
37,201912,1101110633712,0010616,푸르덴셜생명보험주식회사,5301187286000,88820,A1,[일반계정]_개인
38,201912,1101110803092,0010617,오렌지라이프생명보험 주식회사,9030889334000,196404,A1,[일반계정]_개인
39,201912,1101110818463,0010618,하나생명보험주식회사,623224697000,37727,A1,[일반계정]_개인
40,201912,1101110623606,0010619,DB생명보험주식회사,7896253040000,275096,A1,[일반계정]_개인
41,201912,1101110631154,0010620,메트라이프생명보험(주),10639552167000,153371,A1,[일반계정]_개인
42,201912,1101110624688,0010622,동양생명보험주식회사,14675419519000,496202,A1,[일반계정]_개인
43,201912,1101110709232,0010625,처브라이프생명보험주식회사,991285542000,14241,A1,[일반계정]_개인
44,201912,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,943526600000,16793,A1,[일반계정]_개인
45,201912,1101112762668,0011320,푸본현대생명보험주식회사,2013180438000,1762168,A1,[일반계정]_개인
46,201912,1101113003699,0011388,KB생명보험주식회사,3337255668000,87835,A1,[일반계정]_개인
47,201912,1101112940751,0011434,라이나생명보험주식회사,16904710593000,786743,A1,[일반계정]_개인
48,201912,1101114390376,0012455,아이비케이연금보험 주식회사,1285681902000,40308,A1,[일반계정]_개인
49,201912,1101114809377,0013173,농협생명보험주식회사,19292026906000,1283079,A1,[일반계정]_개인
50,201912,1101115234250,0013436,교보라이프플래닛생명보험주식회사,1054252499000,53850,A1,[일반계정]_개인
54,201912,1101110003204,0010593,한화생명보험주식회사,2601326017000,63417,A11,[일반계정]_개인_생존
55,201912,1101110007032,0010594,에이비엘생명보험주식회사,692843179000,15984,A11,[일반계정]_개인_생존
56,201912,1101110005953,0010595,삼성생명보험주식회사,3591029691000,87062,A11,[일반계정]_개인_생존
57,201912,1101110018443,0010596,흥국생명보험주식회사,170752712000,3529,A11,[일반계정]_개인_생존
58,201912,1101110014970,0010597,교보생명보험주식회사,2687576392000,63940,A11,[일반계정]_개인_생존
59,201912,1101110667498,0010599,신한생명보험주식회사,110299858000,3063,A11,[일반계정]_개인_생존
60,201912,1801110078443,0010605,DGB생명보험주식회사,273930188000,7201,A11,[일반계정]_개인_생존
61,201912,2001110014608,0010607,케이디비생명보험주식회사,465429672000,6053,A11,[일반계정]_개인_생존
62,201912,1601110014483,0010608,미래에셋생명보험주식회사,579462865000,12610,A11,[일반계정]_개인_생존
63,201912,1101116429884,0010615,에이아이에이생명보험 주식회사,403208860000,5863,A11,[일반계정]_개인_생존
64,201912,1101110633712,0010616,푸르덴셜생명보험주식회사,1159240371000,14415,A11,[일반계정]_개인_생존
65,201912,1101110803092,0010617,오렌지라이프생명보험 주식회사,307968966000,5992,A11,[일반계정]_개인_생존
66,201912,1101110818463,0010618,하나생명보험주식회사,115115033000,4463,A11,[일반계정]_개인_생존
67,201912,1101110623606,0010619,DB생명보험주식회사,44017040000,840,A11,[일반계정]_개인_생존
68,201912,1101110631154,0010620,메트라이프생명보험(주),1305584280000,23185,A11,[일반계정]_개인_생존
69,201912,1101110624688,0010622,동양생명보험주식회사,1293864871000,28714,A11,[일반계정]_개인_생존
70,201912,1101110709232,0010625,처브라이프생명보험주식회사,14836000000,348,A11,[일반계정]_개인_생존
71,201912,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,56862000000,871,A11,[일반계정]_개인_생존
72,201912,1101112762668,0011320,푸본현대생명보험주식회사,49968768000,2667,A11,[일반계정]_개인_생존
73,201912,1101113003699,0011388,KB생명보험주식회사,896639020000,21282,A11,[일반계정]_개인_생존
74,201912,1101112940751,0011434,라이나생명보험주식회사,0,0,A11,[일반계정]_개인_생존
75,201912,1101114390376,0012455,아이비케이연금보험 주식회사,1285681902000,40308,A11,[일반계정]_개인_생존
76,201912,1101114809377,0013173,농협생명보험주식회사,1652923639000,43881,A11,[일반계정]_개인_생존
77,201912,1101115234250,0013436,교보라이프플래닛생명보험주식회사,119629731000,6364,A11,[일반계정]_개인_생존
81,201912,1101110003204,0010593,한화생명보험주식회사,2601326017000,63417,A111,[일반계정]_개인_(연금보험)
82,201912,1101110007032,0010594,에이비엘생명보험주식회사,692843179000,15984,A111,[일반계정]_개인_(연금보험)
83,201912,1101110005953,0010595,삼성생명보험주식회사,3591029691000,87062,A111,[일반계정]_개인_(연금보험)
84,201912,1101110018443,0010596,흥국생명보험주식회사,170752712000,3529,A111,[일반계정]_개인_(연금보험)
85,201912,1101110014970,0010597,교보생명보험주식회사,2642173152000,61584,A111,[일반계정]_개인_(연금보험)
86,201912,1101110667498,0010599,신한생명보험주식회사,110299858000,3063,A111,[일반계정]_개인_(연금보험)
87,201912,1801110078443,0010605,DGB생명보험주식회사,273930188000,7201,A111,[일반계정]_개인_(연금보험)
88,201912,2001110014608,0010607,케이디비생명보험주식회사,465429672000,6053,A111,[일반계정]_개인_(연금보험)
89,201912,1601110014483,0010608,미래에셋생명보험주식회사,579462865000,12610,A111,[일반계정]_개인_(연금보험)
90,201912,1101116429884,0010615,에이아이에이생명보험 주식회사,403208860000,5863,A111,[일반계정]_개인_(연금보험)
91,201912,1101110633712,0010616,푸르덴셜생명보험주식회사,1159240371000,14415,A111,[일반계정]_개인_(연금보험)
92,201912,1101110803092,0010617,오렌지라이프생명보험 주식회사,307968966000,5992,A111,[일반계정]_개인_(연금보험)
93,201912,1101110818463,0010618,하나생명보험주식회사,115115033000,4463,A111,[일반계정]_개인_(연금보험)
94,201912,1101110623606,0010619,DB생명보험주식회사,44017040000,840,A111,[일반계정]_개인_(연금보험)
95,201912,1101110631154,0010620,메트라이프생명보험(주),1305584280000,23185,A111,[일반계정]_개인_(연금보험)
96,201912,1101110624688,0010622,동양생명보험주식회사,1293864871000,28714,A111,[일반계정]_개인_(연금보험)
97,201912,1101110709232,0010625,처브라이프생명보험주식회사,14836000000,348,A111,[일반계정]_개인_(연금보험)
98,201912,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,56862000000,871,A111,[일반계정]_개인_(연금보험)
99,201912,1101112762668,0011320,푸본현대생명보험주식회사,49968768000,2667,A111,[일반계정]_개인_(연금보험)
100,201912,1101113003699,0011388,KB생명보험주식회사,896639020000,21282,A111,[일반계정]_개인_(연금보험)
101,201912,1101112940751,0011434,라이나생명보험주식회사,0,0,A111,[일반계정]_개인_(연금보험)
102,201912,1101114390376,0012455,아이비케이연금보험 주식회사,1285681902000,40308,A111,[일반계정]_개인_(연금보험)
103,201912,1101114809377,0013173,농협생명보험주식회사,1652923639000,43881,A111,[일반계정]_개인_(연금보험)
104,201912,1101115234250,0013436,교보라이프플래닛생명보험주식회사,119629731000,6364,A111,[일반계정]_개인_(연금보험)
108,201912,1101110003204,0010593,한화생명보험주식회사,25738153383000,882505,A12,[일반계정]_개인_사망
109,201912,1101110007032,0010594,에이비엘생명보험주식회사,4900665000000,163961,A12,[일반계정]_개인_사망
110,201912,1101110005953,0010595,삼성생명보험주식회사,40315655200000,1256446,A12,[일반계정]_개인_사망
111,201912,1101110018443,0010596,흥국생명보험주식회사,6759948585000,335273,A12,[일반계정]_개인_사망
112,201912,1101110014970,0010597,교보생명보험주식회사,18516229988000,502135,A12,[일반계정]_개인_사망
113,201912,1101110667498,0010599,신한생명보험주식회사,12294544214000,646000,A12,[일반계정]_개인_사망
114,201912,1801110078443,0010605,DGB생명보험주식회사,2547282569000,38930,A12,[일반계정]_개인_사망
115,201912,2001110014608,0010607,케이디비생명보험주식회사,5993015000000,186462,A12,[일반계정]_개인_사망
116,201912,1601110014483,0010608,미래에셋생명보험주식회사,5926970632000,100954,A12,[일반계정]_개인_사망
117,201912,1101116429884,0010615,에이아이에이생명보험 주식회사,10974701150000,460406,A12,[일반계정]_개인_사망
118,201912,1101110633712,0010616,푸르덴셜생명보험주식회사,4139069245000,74164,A12,[일반계정]_개인_사망
119,201912,1101110803092,0010617,오렌지라이프생명보험 주식회사,7641382000000,180303,A12,[일반계정]_개인_사망
120,201912,1101110818463,0010618,하나생명보험주식회사,184605464000,24336,A12,[일반계정]_개인_사망
121,201912,1101110623606,0010619,DB생명보험주식회사,7849813320000,274177,A12,[일반계정]_개인_사망
122,201912,1101110631154,0010620,메트라이프생명보험(주),9315283109000,129415,A12,[일반계정]_개인_사망
123,201912,1101110624688,0010622,동양생명보험주식회사,12123405684000,420780,A12,[일반계정]_개인_사망
124,201912,1101110709232,0010625,처브라이프생명보험주식회사,948937000000,10721,A12,[일반계정]_개인_사망
125,201912,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,684073100000,6644,A12,[일반계정]_개인_사망
126,201912,1101112762668,0011320,푸본현대생명보험주식회사,1135199275000,1737421,A12,[일반계정]_개인_사망
127,201912,1101113003699,0011388,KB생명보험주식회사,2296371198000,55958,A12,[일반계정]_개인_사망
128,201912,1101112940751,0011434,라이나생명보험주식회사,16870011595000,784805,A12,[일반계정]_개인_사망
129,201912,1101114390376,0012455,아이비케이연금보험 주식회사,0,0,A12,[일반계정]_개인_사망
130,201912,1101114809377,0013173,농협생명보험주식회사,17030605167000,1220185,A12,[일반계정]_개인_사망
131,201912,1101115234250,0013436,교보라이프플래닛생명보험주식회사,769981308000,33398,A12,[일반계정]_개인_사망
135,201912,1101110003204,0010593,한화생명보험주식회사,12888532654000,242803,A121,[일반계정]_개인_(종신보험)
136,201912,1101110007032,0010594,에이비엘생명보험주식회사,2978255000000,48814,A121,[일반계정]_개인_(종신보험)
137,201912,1101110005953,0010595,삼성생명보험주식회사,14345007900000,183754,A121,[일반계정]_개인_(종신보험)
138,201912,1101110018443,0010596,흥국생명보험주식회사,2518324050000,62840,A121,[일반계정]_개인_(종신보험)
139,201912,1101110014970,0010597,교보생명보험주식회사,10249860253000,169527,A121,[일반계정]_개인_(종신보험)
140,201912,1101110667498,0010599,신한생명보험주식회사,4380243400000,81754,A121,[일반계정]_개인_(종신보험)
141,201912,1801110078443,0010605,DGB생명보험주식회사,2473130000000,32917,A121,[일반계정]_개인_(종신보험)
142,201912,2001110014608,0010607,케이디비생명보험주식회사,4254115900000,111281,A121,[일반계정]_개인_(종신보험)
