,날짜,법인등록번호,고유번호,기업명,직원수,직급구분,직급
211,201906,1101114809377,0013173,농협생명보험주식회사,1918,B1,등록 설계사_전속 설계사
212,201906,1101115234250,0013436,교보라이프플래닛생명보험주식회사,0,B1,등록 설계사_전속 설계사
216,201906,1101110003204,0010593,한화생명보험주식회사,305,B2,등록 설계사_교차모집 설계사
217,201906,1101110007032,0010594,에이비엘생명보험주식회사,0,B2,등록 설계사_교차모집 설계사
218,201906,1101110005953,0010595,삼성생명보험주식회사,13433,B2,등록 설계사_교차모집 설계사
219,201906,1101110018443,0010596,흥국생명보험주식회사,15,B2,등록 설계사_교차모집 설계사
220,201906,1101110014970,0010597,교보생명보험주식회사,185,B2,등록 설계사_교차모집 설계사
221,201906,1101110667498,0010599,신한생명보험주식회사,58,B2,등록 설계사_교차모집 설계사
222,201906,1801110078443,0010605,DGB생명보험주식회사,4,B2,등록 설계사_교차모집 설계사
223,201906,2001110014608,0010607,케이디비생명보험주식회사,22,B2,등록 설계사_교차모집 설계사
224,201906,1601110014483,0010608,미래에셋생명보험주식회사,28,B2,등록 설계사_교차모집 설계사
225,201906,1101116429884,0010615,에이아이에이생명보험 주식회사,0,B2,등록 설계사_교차모집 설계사
226,201906,1101110633712,0010616,푸르덴셜생명보험주식회사,0,B2,등록 설계사_교차모집 설계사
227,201906,1101110803092,0010617,오렌지라이프생명보험 주식회사,0,B2,등록 설계사_교차모집 설계사
228,201906,1101110818463,0010618,하나생명보험주식회사,0,B2,등록 설계사_교차모집 설계사
229,201906,1101110623606,0010619,DB생명보험주식회사,2120,B2,등록 설계사_교차모집 설계사
230,201906,1101110631154,0010620,메트라이프생명보험(주),0,B2,등록 설계사_교차모집 설계사
231,201906,1101110624688,0010622,동양생명보험주식회사,150,B2,등록 설계사_교차모집 설계사
232,201906,1101110709232,0010625,처브라이프생명보험주식회사,61,B2,등록 설계사_교차모집 설계사
233,201906,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,0,B2,등록 설계사_교차모집 설계사
234,201906,1101112762668,0011320,푸본현대생명보험주식회사,0,B2,등록 설계사_교차모집 설계사
235,201906,1101113003699,0011388,KB생명보험주식회사,451,B2,등록 설계사_교차모집 설계사
236,201906,1101112940751,0011434,라이나생명보험주식회사,0,B2,등록 설계사_교차모집 설계사
237,201906,1101114390376,0012455,아이비케이연금보험 주식회사,0,B2,등록 설계사_교차모집 설계사
238,201906,1101114809377,0013173,농협생명보험주식회사,0,B2,등록 설계사_교차모집 설계사
239,201906,1101115234250,0013436,교보라이프플래닛생명보험주식회사,0,B2,등록 설계사_교차모집 설계사
0,201909,1101110003204,0010593,한화생명보험주식회사,3994,A,임직원
1,201909,1101110007032,0010594,에이비엘생명보험주식회사,905,A,임직원
2,201909,1101110005953,0010595,삼성생명보험주식회사,5271,A,임직원
3,201909,1101110018443,0010596,흥국생명보험주식회사,632,A,임직원
4,201909,1101110014970,0010597,교보생명보험주식회사,3849,A,임직원
5,201909,1101110667498,0010599,신한생명보험주식회사,1258,A,임직원
6,201909,1801110078443,0010605,DGB생명보험주식회사,272,A,임직원
7,201909,2001110014608,0010607,케이디비생명보험주식회사,661,A,임직원
8,201909,1601110014483,0010608,미래에셋생명보험주식회사,1054,A,임직원
9,201909,1101116429884,0010615,에이아이에이생명보험 주식회사,618,A,임직원
10,201909,1101110633712,0010616,푸르덴셜생명보험주식회사,559,A,임직원
11,201909,1101110803092,0010617,오렌지라이프생명보험 주식회사,786,A,임직원
12,201909,1101110818463,0010618,하나생명보험주식회사,170,A,임직원
13,201909,1101110623606,0010619,DB생명보험주식회사,582,A,임직원
14,201909,1101110631154,0010620,메트라이프생명보험(주),593,A,임직원
15,201909,1101110624688,0010622,동양생명보험주식회사,1006,A,임직원
16,201909,1101110709232,0010625,처브라이프생명보험주식회사,168,A,임직원
17,201909,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,207,A,임직원
18,201909,1101112762668,0011320,푸본현대생명보험주식회사,369,A,임직원
19,201909,1101113003699,0011388,KB생명보험주식회사,344,A,임직원
20,201909,1101112940751,0011434,라이나생명보험주식회사,793,A,임직원
21,201909,1101114390376,0012455,아이비케이연금보험 주식회사,171,A,임직원
22,201909,1101114809377,0013173,농협생명보험주식회사,1057,A,임직원
23,201909,1101115234250,0013436,교보라이프플래닛생명보험주식회사,102,A,임직원
27,201909,1101110003204,0010593,한화생명보험주식회사,7,A1,임직원_등기임원
28,201909,1101110007032,0010594,에이비엘생명보험주식회사,7,A1,임직원_등기임원
29,201909,1101110005953,0010595,삼성생명보험주식회사,7,A1,임직원_등기임원
30,201909,1101110018443,0010596,흥국생명보험주식회사,7,A1,임직원_등기임원
31,201909,1101110014970,0010597,교보생명보험주식회사,7,A1,임직원_등기임원
32,201909,1101110667498,0010599,신한생명보험주식회사,7,A1,임직원_등기임원
33,201909,1801110078443,0010605,DGB생명보험주식회사,5,A1,임직원_등기임원
34,201909,2001110014608,0010607,케이디비생명보험주식회사,7,A1,임직원_등기임원
35,201909,1601110014483,0010608,미래에셋생명보험주식회사,5,A1,임직원_등기임원
36,201909,1101116429884,0010615,에이아이에이생명보험 주식회사,5,A1,임직원_등기임원
37,201909,1101110633712,0010616,푸르덴셜생명보험주식회사,5,A1,임직원_등기임원
38,201909,1101110803092,0010617,오렌지라이프생명보험 주식회사,6,A1,임직원_등기임원
39,201909,1101110818463,0010618,하나생명보험주식회사,4,A1,임직원_등기임원
40,201909,1101110623606,0010619,DB생명보험주식회사,5,A1,임직원_등기임원
41,201909,1101110631154,0010620,메트라이프생명보험(주),5,A1,임직원_등기임원
42,201909,1101110624688,0010622,동양생명보험주식회사,7,A1,임직원_등기임원
43,201909,1101110709232,0010625,처브라이프생명보험주식회사,7,A1,임직원_등기임원
44,201909,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,9,A1,임직원_등기임원
45,201909,1101112762668,0011320,푸본현대생명보험주식회사,11,A1,임직원_등기임원
46,201909,1101113003699,0011388,KB생명보험주식회사,5,A1,임직원_등기임원
47,201909,1101112940751,0011434,라이나생명보험주식회사,4,A1,임직원_등기임원
48,201909,1101114390376,0012455,아이비케이연금보험 주식회사,7,A1,임직원_등기임원
49,201909,1101114809377,0013173,농협생명보험주식회사,9,A1,임직원_등기임원
50,201909,1101115234250,0013436,교보라이프플래닛생명보험주식회사,4,A1,임직원_등기임원
54,201909,1101110003204,0010593,한화생명보험주식회사,52,A2,임직원_비등기임원
55,201909,1101110007032,0010594,에이비엘생명보험주식회사,10,A2,임직원_비등기임원
56,201909,1101110005953,0010595,삼성생명보험주식회사,58,A2,임직원_비등기임원
57,201909,1101110018443,0010596,흥국생명보험주식회사,19,A2,임직원_비등기임원
58,201909,1101110014970,0010597,교보생명보험주식회사,35,A2,임직원_비등기임원
59,201909,1101110667498,0010599,신한생명보험주식회사,10,A2,임직원_비등기임원
60,201909,1801110078443,0010605,DGB생명보험주식회사,4,A2,임직원_비등기임원
61,201909,2001110014608,0010607,케이디비생명보험주식회사,11,A2,임직원_비등기임원
62,201909,1601110014483,0010608,미래에셋생명보험주식회사,37,A2,임직원_비등기임원
63,201909,1101116429884,0010615,에이아이에이생명보험 주식회사,37,A2,임직원_비등기임원
64,201909,1101110633712,0010616,푸르덴셜생명보험주식회사,25,A2,임직원_비등기임원
65,201909,1101110803092,0010617,오렌지라이프생명보험 주식회사,21,A2,임직원_비등기임원
66,201909,1101110818463,0010618,하나생명보험주식회사,8,A2,임직원_비등기임원
67,201909,1101110623606,0010619,DB생명보험주식회사,13,A2,임직원_비등기임원
68,201909,1101110631154,0010620,메트라이프생명보험(주),23,A2,임직원_비등기임원
69,201909,1101110624688,0010622,동양생명보험주식회사,12,A2,임직원_비등기임원
70,201909,1101110709232,0010625,처브라이프생명보험주식회사,3,A2,임직원_비등기임원
71,201909,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,10,A2,임직원_비등기임원
72,201909,1101112762668,0011320,푸본현대생명보험주식회사,9,A2,임직원_비등기임원
73,201909,1101113003699,0011388,KB생명보험주식회사,9,A2,임직원_비등기임원
74,201909,1101112940751,0011434,라이나생명보험주식회사,28,A2,임직원_비등기임원
75,201909,1101114390376,0012455,아이비케이연금보험 주식회사,9,A2,임직원_비등기임원
76,201909,1101114809377,0013173,농협생명보험주식회사,8,A2,임직원_비등기임원
77,201909,1101115234250,0013436,교보라이프플래닛생명보험주식회사,2,A2,임직원_비등기임원
81,201909,1101110003204,0010593,한화생명보험주식회사,3935,A3,임직원_직원
82,201909,1101110007032,0010594,에이비엘생명보험주식회사,888,A3,임직원_직원
83,201909,1101110005953,0010595,삼성생명보험주식회사,5206,A3,임직원_직원
84,201909,1101110018443,0010596,흥국생명보험주식회사,606,A3,임직원_직원
85,201909,1101110014970,0010597,교보생명보험주식회사,3807,A3,임직원_직원
86,201909,1101110667498,0010599,신한생명보험주식회사,1241,A3,임직원_직원
87,201909,1801110078443,0010605,DGB생명보험주식회사,263,A3,임직원_직원
88,201909,2001110014608,0010607,케이디비생명보험주식회사,643,A3,임직원_직원
89,201909,1601110014483,0010608,미래에셋생명보험주식회사,1012,A3,임직원_직원
90,201909,1101116429884,0010615,에이아이에이생명보험 주식회사,576,A3,임직원_직원
91,201909,1101110633712,0010616,푸르덴셜생명보험주식회사,529,A3,임직원_직원
92,201909,1101110803092,0010617,오렌지라이프생명보험 주식회사,759,A3,임직원_직원
93,201909,1101110818463,0010618,하나생명보험주식회사,158,A3,임직원_직원
94,201909,1101110623606,0010619,DB생명보험주식회사,564,A3,임직원_직원
95,201909,1101110631154,0010620,메트라이프생명보험(주),565,A3,임직원_직원
96,201909,1101110624688,0010622,동양생명보험주식회사,987,A3,임직원_직원
97,201909,1101110709232,0010625,처브라이프생명보험주식회사,158,A3,임직원_직원
98,201909,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,188,A3,임직원_직원
99,201909,1101112762668,0011320,푸본현대생명보험주식회사,349,A3,임직원_직원
100,201909,1101113003699,0011388,KB생명보험주식회사,330,A3,임직원_직원
101,201909,1101112940751,0011434,라이나생명보험주식회사,761,A3,임직원_직원
102,201909,1101114390376,0012455,아이비케이연금보험 주식회사,155,A3,임직원_직원
103,201909,1101114809377,0013173,농협생명보험주식회사,1040,A3,임직원_직원
104,201909,1101115234250,0013436,교보라이프플래닛생명보험주식회사,96,A3,임직원_직원
108,201909,1101110003204,0010593,한화생명보험주식회사,3869,A31,임직원_직원_정규직원
109,201909,1101110007032,0010594,에이비엘생명보험주식회사,884,A31,임직원_직원_정규직원
110,201909,1101110005953,0010595,삼성생명보험주식회사,5038,A31,임직원_직원_정규직원
111,201909,1101110018443,0010596,흥국생명보험주식회사,562,A31,임직원_직원_정규직원
112,201909,1101110014970,0010597,교보생명보험주식회사,3652,A31,임직원_직원_정규직원
113,201909,1101110667498,0010599,신한생명보험주식회사,1217,A31,임직원_직원_정규직원
114,201909,1801110078443,0010605,DGB생명보험주식회사,250,A31,임직원_직원_정규직원
115,201909,2001110014608,0010607,케이디비생명보험주식회사,632,A31,임직원_직원_정규직원
116,201909,1601110014483,0010608,미래에셋생명보험주식회사,991,A31,임직원_직원_정규직원
117,201909,1101116429884,0010615,에이아이에이생명보험 주식회사,557,A31,임직원_직원_정규직원
